Adlercreutzia_equolifaciens,Agathobaculum_butyriciproducens,Akkermansia_muciniphila,Anaerobutyricum_hallii,Anaerofustis_stercorihominis,Anaerostipes_hadrus,Anaerotruncus_colihominis,Bacteroides_cellulosilyticus,Bacteroides_fragilis,Bacteroides_xylanisolvens,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Blautia_hansenii,Blautia_hydrogenotrophica,Blautia_obeum,Blautia_wexlerae,Butyrivibrio_crossotus,Collinsella_aerofaciens,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Enterocloster_citroniae,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Ruthenibacterium_lactatiformans,Slackia_isoflavoniconvertens,Streptococcus_thermophilus,Disease
-0.4383203996784751,-0.6357736589195115,0.16052641014769634,-0.4877210014295045,-0.2086655852666539,-0.8693946045909461,-0.2574494909957582,-0.51804568151374,-0.563133743726031,-0.4055407108318408,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.24336717785013942,-0.9733127631396647,-0.18042653628393343,-0.6161438525212418,1.1594885375580681,-0.2096202377903415,-0.12570182822841733,0.5801775613631694,-0.3335154550000959,-0.9372457063019298,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,1.0070640194795881,0
-0.4383203996784751,-0.6357736589195115,-0.5145327432762127,-0.8545179083169789,-0.2086655852666539,-0.9402422269058102,-0.2574494909957582,-0.51804568151374,-0.563133743726031,-0.6204323435685902,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.7192526354541366,-0.9733127631396647,-0.4344703843796316,-0.6161438525212418,-0.6629836894957515,-0.8916623450542003,-0.7896494029605449,-0.0049254116347021955,-0.3335154550000959,-0.9407057202144898,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,1.4013309686211766,2.116594931059295,-0.20441634037613657,-0.2086655852666539,-0.11157096486916486,-0.2574494909957582,2.318604373476054,-0.563133743726031,0.7714422822445512,0.9906971085181403,-0.38485847153547886,-0.4940905906302504,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.044006354891405405,-0.9347041728884617,-0.4344703843796316,-0.6161438525212418,0.4335915102050813,0.3349110856059368,-0.6446489690558754,0.47713750346602823,-0.3335154550000959,1.0562538966226585,-0.46587324059435026,-0.5156133434782675,2.922137681964981,1.024446770344475,0
-0.4383203996784751,0.78584378615756,1.8404535938576116,0.23034467689083693,-0.2086655852666539,0.3578362760712334,-0.2574494909957582,2.3304930293024433,-0.563133743726031,1.0648316632733348,0.244394032722385,-0.38485847153547886,-0.5134224435131327,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.4989278131384274,-0.8613623196682094,-0.4344703843796316,-0.6161438525212418,1.0049556973682972,0.576470848605777,-0.5615307176193373,0.6843024956492181,-0.3335154550000959,0.4338068390935303,-0.46587324059435026,-0.5156133434782675,0.5883811335570579,2.671665802759488,0
-0.4383203996784751,0.41872597207408135,2.0924991305244958,0.6969814367202433,-0.2086655852666539,0.8614418549949471,-0.2574494909957582,2.3316751678759435,-0.563133743726031,1.3036353451288631,0.1288909193597267,-0.38485847153547886,-0.5697116228791733,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,1.1727903451254031,-0.8582300945081656,-0.4344703843796316,-0.6161438525212418,1.5594376925277107,0.6713339592875197,0.3033758446937909,0.87966131407586,-0.3335154550000959,-0.07544851241033435,-0.46587324059435026,-0.5156133434782675,2.7943195051266496,1.8126830003644943,0
-0.4383203996784751,0.34419225984120794,2.087443276675764,-0.4884065138158438,-0.2086655852666539,-0.7304675199654205,-0.2574494909957582,2.335316542179231,-0.563133743726031,-0.6204323435685902,1.3429626353685438,-0.38485847153547886,0.9089583965773517,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.08819836908775193,-0.6644197870594089,-0.4344703843796316,-0.6161438525212418,-0.6629836894957515,-0.03473346147414542,-0.41633675405256015,0.4242567074416666,-0.3335154550000959,-0.6408439055849421,-0.46587324059435026,1.9176331610345316,2.2095021547024363,-0.39864456092949047,0
-0.4383203996784751,0.40998194813383826,2.0422226135365267,-0.4079743146987707,-0.2086655852666539,-0.6811881532970412,-0.2574494909957582,2.336525544731422,-0.563133743726031,-0.6204323435685902,1.1783754254673322,-0.38485847153547886,0.6804131345358992,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.3532972485759524,-0.5943533717535596,-0.4344703843796316,-0.6161438525212418,-0.1862313775315529,0.06742479213474832,-0.1978906516445184,0.520949447574073,-0.3335154550000959,-0.7128700979105826,-0.46587324059435026,1.8296478768986648,2.7148740572032146,-0.39864456092949047,0
-0.4383203996784751,-0.02681101678613564,1.9182135405602934,-0.20674246376241187,-0.2086655852666539,-0.5819738136954027,-0.2574494909957582,2.337958061437242,-0.563133743726031,-0.6204323435685902,0.5468734939286922,-0.38485847153547886,0.18735252882209047,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.550840209015266,-0.39674208005377765,-0.4344703843796316,-0.1498433077022898,0.5447852046389434,0.46418730399899705,0.14438304657445625,1.0209383542371466,-0.3335154550000959,-0.8429487175290145,-0.46587324059435026,0.57162916700599,2.557864105494866,-0.39864456092949047,0
-0.4383203996784751,0.21631308803196128,1.874718523102624,-0.24813029477666346,-0.2086655852666539,-0.5363771229663231,-0.2574494909957582,2.3373671997757866,-0.563133743726031,-0.6204323435685902,0.611947198692228,-0.38485847153547886,0.22890434167652163,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.5856639866286876,-0.4801579641804827,-0.4344703843796316,-0.15759845892512017,0.3869181274792202,0.2599775288414617,-0.08028070681737567,0.7650728946670392,-0.3335154550000959,-0.7774299810903981,-0.46587324059435026,1.1060308085315658,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,0.02779759134068975,1.849372432376995,-0.29817866447483304,-0.2086655852666539,-0.5195590104315103,-0.2574494909957582,2.337515173387331,-0.563133743726031,-0.6204323435685902,0.4581296892513171,-0.38485847153547886,0.18756415427020418,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.5878186824831342,-0.5100763921313936,-0.4344703843796316,-0.6161438525212418,0.2232856350957628,0.2197329114928086,0.1367209177508631,0.8076325511158493,-0.3335154550000959,-0.8086236762404713,-0.46587324059435026,0.8739027205500877,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,0.5657117935306681,2.147209785316351,-0.4757848670576984,-0.2086655852666539,-0.7324980540562022,-0.2574494909957582,2.337006706869007,-0.563133743726031,-0.6204323435685902,1.060803411659617,-0.38485847153547886,0.5909172321978218,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.20913574659011291,-0.5632480840889191,-0.4344703843796316,-0.39379330138944774,0.4748397724616161,0.24053304750355872,-0.04752624906307752,0.6938054480254918,-0.3335154550000959,-0.7793528926651473,-0.46587324059435026,1.7878474265017408,2.5394482469559407,-0.39864456092949047,0
-0.4383203996784751,0.6155008980042812,2.1578357446468233,-0.43474616986523607,-0.2086655852666539,-0.7362146886804766,-0.2574494909957582,2.3370555390386194,-0.563133743726031,-0.6204323435685902,1.0629462410069073,-0.38485847153547886,0.6617420863863959,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.26528080103194973,-0.6040029032979846,-0.4344703843796316,-0.015761596539459004,0.70205985507919,0.3261925452105683,-0.10632737548192592,0.6636704777513519,-0.3335154550000959,-0.7946249184994655,-0.46587324059435026,1.7611276587000908,2.737251464069286,-0.39864456092949047,0
-0.4383203996784751,-0.5363601315962444,-0.09157219798757127,-0.5247461057371273,-0.2086655852666539,-0.873314346165083,-0.2574494909957582,-0.51804568151374,-0.563133743726031,0.6681381028309135,0.12728051153037956,-0.38485847153547886,-0.6107744614066967,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.7192526354541366,-0.6271403494760284,-0.4344703843796316,-0.6161438525212418,-0.6629836894957515,-0.4642075856325987,-0.5073651459675549,-0.13934569731230162,-0.3335154550000959,1.1047831295692543,-0.46587324059435026,1.6965344513057932,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.6357736589195115,-0.3415111555509924,-0.27344632969653243,-0.2086655852666539,-0.78581959173248,-0.2574494909957582,-0.51804568151374,-0.563133743726031,1.1070857688443307,-0.37579336642936445,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.46656438084385854,-0.38452285246513596,-0.4344703843796316,-0.6161438525212418,-0.6629836894957515,0.0279077884956727,-0.05282992777133456,0.48668381477983835,-0.3335154550000959,0.23263366831635365,-0.46587324059435026,0.2902858549263347,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.35856785141984543,-0.18534502133134856,0.13930936966089963,-0.2086655852666539,-0.6870092146490032,-0.2574494909957582,-0.51804568151374,-0.563133743726031,0.6404505600886291,-0.3465459131591369,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.10672870598416426,-0.15903191786824442,-0.4344703843796316,-0.413459217568525,-0.6629836894957515,0.7162780114106856,0.8473456412217496,0.8739457379471686,-0.3335154550000959,-0.07504587937306298,-0.46587324059435026,-0.05064630528569812,-0.35709972437927223,-0.39864456092949047,0
2.597252667484919,1.3713505860341269,-0.1994656794328931,-0.4199588847842116,-0.2086655852666539,-0.2121410937815346,-0.2574494909957582,2.306327891302798,-0.563133743726031,1.6181506485921529,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.7688642130795561,0.2198405921062029,-0.4344703843796316,-0.6161438525212418,0.593230665874845,-0.8109969881780418,0.11287992811046213,0.2393758090459769,-0.3335154550000959,0.26459504930931677,2.352357522619295,0.7066079469695122,-0.35709972437927223,-0.39864456092949047,0
2.6360593752821813,1.0920321413590472,-0.36401646138600163,-0.284488720078489,-0.2086655852666539,-0.05012894066242541,-0.2574494909957582,2.3168666485644556,-0.563133743726031,1.807389643804804,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,1.0382124447666803,0.3257505981722976,-0.4344703843796316,-0.28434796726573774,1.0815717531087465,-0.7186486703023438,0.4693951578352837,0.3718626414338351,-0.3335154550000959,-0.1449724979901093,1.788494267716691,1.0109233827158988,-0.35709972437927223,0.5334088097119023,0
-0.4383203996784751,-0.6357736589195115,-0.5145327432762127,-0.8545179083169789,-0.2086655852666539,0.5790257892841518,-0.2574494909957582,2.3322226143436504,-0.563133743726031,1.7534335843435596,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,1.3402505986030255,1.0626307463691362,-0.4344703843796316,-0.6161438525212418,-0.6629836894957515,-0.8916623450542003,1.0584460001531422,0.5531022168092626,-0.3335154550000959,-0.9407057202144898,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,0.017081580322884496,-0.5145327432762127,-0.14290858221975433,-0.2086655852666539,1.502961492998327,-0.2574494909957582,2.0039056222082636,2.1815089036826403,-0.4305934433510059,1.249971936525039,-0.1777549590678708,-0.3886537952389021,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.49952402241126986,1.4972948310964571,-0.4344703843796316,0.6685152688258228,1.4964657517367392,1.5072210902703969,-0.37713141023576974,-0.9185873643348071,3.172677696464652,0.5743830993530059,2.3024853179520095,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.6357736589195115,-0.5145327432762127,-0.20995876142738218,-0.2086655852666539,1.7247226021875377,-0.2574494909957582,2.0762825481215397,2.1798518172982027,-0.6204323435685902,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.7192526354541366,1.6534825434836435,-0.4344703843796316,-0.6161438525212418,1.0894734802900239,1.6201785925743448,-0.7896494029605449,-0.9185873643348071,-0.3335154550000959,-0.6341803346284913,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.1053581372662597,0.7846152070791115,1.1519182192415987,-0.2086655852666539,0.5598073193697721,-0.2574494909957582,2.3189852581452173,2.1507365224421995,2.280282644311299,-0.023653236093970183,-0.38485847153547886,0.7405251999440989,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,1.1790384477440574,0.17713533913262178,-0.4344703843796316,-0.6161438525212418,1.492465328679121,0.785599133298686,0.06520570183026143,-0.22140062147670506,-0.3335154550000959,0.04248630869368147,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.6357736589195115,-0.5145327432762127,1.5453364968969245,-0.2086655852666539,0.9558561074144224,-0.2574494909957582,2.331732374001117,2.19426622519619,2.2881864471111366,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,1.6004163404043272,0.5819677403812532,-0.4344703843796316,-0.6161438525212418,1.658942872338274,1.1801537118142051,0.42350923611235103,0.07653521473979416,-0.3335154550000959,-0.9407057202144898,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.1587990740464477,-0.5145327432762127,-0.6315601958765009,-0.2086655852666539,0.98501143287097,-0.2574494909957582,2.3381919003857146,-0.563133743726031,-0.6204323435685902,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.7192526354541366,0.3896103837016388,-0.4344703843796316,-0.6161438525212418,0.20785989025439178,1.188893661893314,-0.02545606705182517,1.183087797506376,-0.3335154550000959,-0.4909392893011519,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.03879702804940772,1.6322403891390418,1.2873941527285662,-0.2086655852666539,1.1472159079444995,-0.2574494909957582,1.9566185709282626,1.1336327341182475,0.9146838253004526,1.1058529033118771,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,1.2594737348678677,-0.48066066526121753,1.8871090586711134,1.2082721943983972,1.8354984471743057,1.3693426467985492,0.40916272347491633,-0.1589381392662367,-0.3335154550000959,-0.4782817237315629,-0.46587324059435026,-0.5156133434782675,2.261480159426194,-0.39864456092949047,0
-0.4383203996784751,-0.6357736589195115,-0.5145327432762127,0.13307258882668457,-0.2086655852666539,-0.13857415965686637,-0.2574494909957582,-0.51804568151374,-0.563133743726031,2.2891270492259848,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.6884590882039452,0.019798342244768972,-0.4344703843796316,-0.6161438525212418,1.2709818706238252,0.3009609376697615,0.8670987826987723,0.40864904127470314,-0.3335154550000959,-0.7675365668595737,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.2690797239341178,-0.5145327432762127,0.7511939004085185,-0.2086655852666539,0.23936315856707477,-0.2574494909957582,-0.51804568151374,-0.563133743726031,2.2897568015358867,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,1.3235862860834822,0.34613238819231845,-0.4344703843796316,-0.6161438525212418,1.6793872817702313,0.7746072198960674,1.4736583045702287,0.93902810115764,-0.3335154550000959,-0.7455564184713545,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.6357736589195115,0.3780815935596329,-0.23939774555409585,-0.2086655852666539,-0.07808626466739224,-0.2574494909957582,2.3371296214957145,0.6846238066803305,-0.6204323435685902,0.9950219672981251,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.7192526354541366,-0.7817304977946089,-0.4344703843796316,-0.6161438525212418,-0.014715786259369054,-0.2008782118353024,0.8783581931304676,-0.34939583867337615,-0.3335154550000959,-0.2990027914679532,-0.46587324059435026,1.4778754556960407,2.3164949259853826,-0.39864456092949047,0
-0.4383203996784751,-0.6357736589195115,-0.5145327432762127,-0.5867640414803306,-0.2086655852666539,-0.6401265798614787,-0.2574494909957582,-0.51804568151374,-0.563133743726031,-0.6204323435685902,-0.5213949398171132,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.7192526354541366,-0.7757060260382311,2.015749350784759,0.15395823746326412,0.88213511311033,0.44267365967219857,-0.23440821839603043,0.2760801543394944,-0.3335154550000959,-0.5613032369739027,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,2.377401460578513,0
-0.4383203996784751,-0.6357736589195115,-0.2076844252284381,-0.5119478093464224,-0.2086655852666539,-0.6897526550856189,-0.2574494909957582,-0.51804568151374,-0.563133743726031,0.4564535339834649,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.4062189544472514,-0.8070524539853323,2.504542597726067,-0.4075210910684654,0.8904763571331193,-0.3600758354895995,0.01672576718203778,0.2521957374105272,-0.3335154550000959,-0.7145289786552461,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.6357736589195115,-0.5145327432762127,-0.6110605933067089,-0.2086655852666539,-0.9402422269058102,-0.2574494909957582,-0.51804568151374,-0.563133743726031,0.03048455558191969,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,1.0077459690324422,-0.7342221921026248,-0.4344703843796316,-0.6161438525212418,0.07327799564196229,0.022426952449185394,-0.5369514863915023,-0.1336002909757881,-0.3335154550000959,0.22570048854250815,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.20726395678796955,-0.5145327432762127,-0.15651033223137517,-0.2086655852666539,-0.2336026568579478,-0.2574494909957582,2.2199841777585836,1.0929042307198684,-0.6204323435685902,-0.295453198677091,-0.38485847153547886,-0.4747023241434384,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.20258490533823179,0.07600369783846614,2.105049511314462,-0.6161438525212418,0.9973357271510838,0.23304670574911412,0.2072737289788072,0.4220607632568804,-0.3335154550000959,0.12038048897405257,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.6357736589195115,-0.5145327432762127,0.056034657472336505,-0.2086655852666539,0.2324144851840276,-0.2574494909957582,2.289844210783787,1.0391735137631768,-0.6204323435685902,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,0.21418774070138188,0.07726326808559077,2.3781977215226857,-0.6161438525212418,-0.6629836894957515,0.2305933823356227,0.2588747043473981,0.6017463636020388,-0.3335154550000959,-0.9407057202144898,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.6357736589195115,-0.5145327432762127,-0.8545179083169789,-0.2086655852666539,-0.9402422269058102,-0.2574494909957582,-0.51804568151374,-0.563133743726031,-0.6204323435685902,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.7192526354541366,-0.9733127631396647,-0.4344703843796316,-0.6161438525212418,-0.6629836894957515,-0.8916623450542003,-0.7896494029605449,-0.9185873643348071,-0.3335154550000959,-0.9407057202144898,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.6357736589195115,-0.5145327432762127,-0.261831946885199,-0.2086655852666539,-0.6442311393215904,-0.2574494909957582,-0.51804568151374,-0.563133743726031,1.3621320625439988,-0.5677997173196018,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.23306391994163264,-0.8541889602112311,-0.4344703843796316,-0.6161438525212418,-0.6629836894957515,-0.6471117975008253,-0.20711941498304748,0.11331453780097213,-0.3335154550000959,-0.8600913030458568,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,-0.39864456092949047,0
-0.4383203996784751,-0.6357736589195115,1.3291696180372354,0.04098416801510683,-0.2086655852666539,-0.67151279460569,-0.2574494909957582,2.302157544918913,-0.563133743726031,1.5023284292705859,0.3220907731133919,-0.38485847153547886,-0.6193069980762644,-0.31130118167053394,-0.25128445859960913,-0.30259569356582766,-0.4703919056059911,-0.6173621808108493,-0.4344703843796316,-0.6161438525212418,1.1123888217970246,-0.6712926269458842,0.29580655319261084,-0.6415545989418309,-0.3335154550000959,-0.7242443909343775,-0.46587324059435026,-0.5156133434782675,-0.35709972437927223,2.735517049933111,0
