#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209507_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209507_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209507_mtphlan.txt --bowtie2out /mnt/data/output/ERR209507.bowtie2out.bz2
#39971685 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.38307	
k__Archaea	2157	0.36361	
k__Eukaryota	2759	0.25332	
k__Bacteria|p__Firmicutes	2|1239	73.1525	
k__Bacteria|p__Bacteroidota	2|976	23.39437	
k__Bacteria|p__Tenericutes	2|544448	1.15111	
k__Bacteria|p__Proteobacteria	2|1224	1.13063	
k__Archaea|p__Candidatus_Thermoplasmatota	2157|2283796	0.29743	
k__Eukaryota|p__Eukaryota_unclassified	2759|	0.25332	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.23766	
k__Bacteria|p__Verrucomicrobia	2|74201	0.15426	
k__Bacteria|p__Lentisphaerae	2|256845	0.11306	
k__Archaea|p__Euryarchaeota	2157|28890	0.06619	
k__Bacteria|p__Actinobacteria	2|201174	0.04948	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	38.90872	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	23.23117	
k__Bacteria|p__Firmicutes|c__CFGB72899	2|1239|	8.70676	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	5.5712	
k__Bacteria|p__Firmicutes|c__CFGB1778	2|1239|	4.41806	
k__Bacteria|p__Firmicutes|c__CFGB1780	2|1239|	2.70393	
k__Bacteria|p__Firmicutes|c__CFGB4529	2|1239|	2.07605	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	1.86499	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.18853	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	0.69178	
k__Bacteria|p__Firmicutes|c__CFGB2829	2|1239|	0.67689	
k__Bacteria|p__Tenericutes|c__CFGB4862	2|544448|	0.63473	
k__Bacteria|p__Proteobacteria|c__CFGB2404	2|1224|	0.6297	
k__Bacteria|p__Firmicutes|c__CFGB10314	2|1239|	0.61538	
k__Bacteria|p__Firmicutes|c__CFGB2833	2|1239|	0.55558	
k__Bacteria|p__Firmicutes|c__CFGB2947	2|1239|	0.43179	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.402	
k__Bacteria|p__Tenericutes|c__CFGB79093	2|544448|	0.39727	
k__Bacteria|p__Proteobacteria|c__CFGB2401	2|1224|	0.33601	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.32182	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.31343	
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata	2157|2283796|183967	0.29743	
k__Bacteria|p__Firmicutes|c__CFGB8294	2|1239|	0.29528	
k__Eukaryota|p__Eukaryota_unclassified|c__Bigyra	2759||2683628	0.25332	
k__Bacteria|p__Firmicutes|c__CFGB1325	2|1239|	0.25082	
k__Bacteria|p__Firmicutes|c__CFGB10325	2|1239|	0.24173	
k__Bacteria|p__Firmicutes|c__CFGB73902	2|1239|	0.23014	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.22473	
k__Bacteria|p__Firmicutes|c__CFGB79294	2|1239|	0.22069	
k__Bacteria|p__Firmicutes|c__CFGB77220	2|1239|	0.18295	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.18059	
k__Bacteria|p__Verrucomicrobia|c__Opitutae	2|74201|414999	0.15337	
k__Bacteria|p__Bacteroidota|c__CFGB602	2|976|	0.14591	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.1384	
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	0.13465	
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107	2|1798710|	0.13236	
k__Bacteria|p__Firmicutes|c__CFGB4648	2|1239|	0.11935	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	0.11911	
k__Bacteria|p__Firmicutes|c__CFGB78178	2|1239|	0.11634	
k__Bacteria|p__Lentisphaerae|c__CFGB2378	2|256845|	0.11089	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.0997	
k__Bacteria|p__Firmicutes|c__CFGB1260	2|1239|	0.08893	
