#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209476_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209476_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209476_mtphlan.txt --bowtie2out /mnt/data/output/ERR209476.bowtie2out.bz2
#30035494 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	98.90446	
k__Archaea	2157	0.81775	
k__Eukaryota	2759	0.27779	
k__Bacteria|p__Firmicutes	2|1239	63.44544	
k__Bacteria|p__Bacteroidota	2|976	17.16136	
k__Bacteria|p__Tenericutes	2|544448	15.56733	
k__Bacteria|p__Verrucomicrobia	2|74201	1.38282	
k__Archaea|p__Euryarchaeota	2157|28890	0.81775	
k__Bacteria|p__Proteobacteria	2|1224	0.45953	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.41143	
k__Bacteria|p__Lentisphaerae	2|256845	0.2983	
k__Eukaryota|p__Eukaryota_unclassified	2759|	0.27779	
k__Bacteria|p__Actinobacteria	2|201174	0.17826	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	20.98691	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	15.49352	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	15.18411	
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	14.99141	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	6.8197	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	4.49175	
k__Bacteria|p__Firmicutes|c__CFGB2947	2|1239|	2.00997	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	1.93205	
k__Bacteria|p__Firmicutes|c__CFGB10309	2|1239|	1.40414	
k__Bacteria|p__Bacteroidota|c__CFGB529	2|976|	1.30634	
k__Bacteria|p__Firmicutes|c__CFGB1311	2|1239|	1.26262	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.16048	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.97018	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.96936	
k__Bacteria|p__Firmicutes|c__CFGB28372	2|1239|	0.88072	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.82419	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.82249	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.81775	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.58106	
k__Bacteria|p__Bacteroidota|c__CFGB602	2|976|	0.57201	
k__Bacteria|p__Verrucomicrobia|c__Opitutae	2|74201|414999	0.55863	
k__Bacteria|p__Firmicutes|c__CFGB2890	2|1239|	0.43022	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.41143	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.40098	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.29981	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.28651	
k__Bacteria|p__Lentisphaerae|c__CFGB2378	2|256845|	0.28117	
k__Eukaryota|p__Eukaryota_unclassified|c__Bigyra	2759||2683628	0.27779	
k__Bacteria|p__Firmicutes|c__CFGB51793	2|1239|	0.26413	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.23342	
k__Bacteria|p__Firmicutes|c__CFGB58251	2|1239|	0.20559	
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.20331	
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.19426	
k__Bacteria|p__Firmicutes|c__CFGB2834	2|1239|	0.16431	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.15973	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.14701	
k__Bacteria|p__Firmicutes|c__CFGB9272	2|1239|	0.13433	
k__Bacteria|p__Firmicutes|c__CFGB79211	2|1239|	0.12892	
k__Bacteria|p__Firmicutes|c__CFGB73223	2|1239|	0.12555	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.10327	
k__Bacteria|p__Firmicutes|c__CFGB79363	2|1239|	0.09904	
k__Bacteria|p__Bacteroidota|c__CFGB4405	2|976|	0.09889	
k__Bacteria|p__Firmicutes|c__CFGB77220	2|1239|	0.08457	
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.07857	
