#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209281_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209281_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209281_mtphlan.txt --bowtie2out /mnt/data/output/ERR209281.bowtie2out.bz2
#5943286 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.3345	
k__Archaea	2157	0.6655	
k__Bacteria|p__Firmicutes	2|1239	68.70828	
k__Bacteria|p__Bacteroidota	2|976	24.7609	
k__Bacteria|p__Tenericutes	2|544448	3.09026	
k__Bacteria|p__Spirochaetes	2|203691	1.93713	
k__Bacteria|p__Proteobacteria	2|1224	0.70604	
k__Archaea|p__Candidatus_Thermoplasmatota	2157|2283796	0.46339	
k__Archaea|p__Euryarchaeota	2157|28890	0.2021	
k__Bacteria|p__Actinobacteria	2|201174	0.08618	
k__Bacteria|p__Verrucomicrobia	2|74201	0.03086	
k__Bacteria|p__Lentisphaerae	2|256845	0.01485	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	20.17778	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	14.52759	
k__Bacteria|p__Firmicutes|c__CFGB2833	2|1239|	10.70148	
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	6.28975	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	4.08446	
k__Bacteria|p__Firmicutes|c__CFGB1777	2|1239|	3.98369	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	3.12276	
k__Bacteria|p__Bacteroidota|c__CFGB11479	2|976|	2.95723	
k__Bacteria|p__Firmicutes|c__CFGB2947	2|1239|	2.88212	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	2.45416	
k__Bacteria|p__Firmicutes|c__CFGB31488	2|1239|	2.05787	
k__Bacteria|p__Spirochaetes|c__Spirochaetia	2|203691|203692	1.93713	
k__Bacteria|p__Firmicutes|c__CFGB1355	2|1239|	1.9166	
k__Bacteria|p__Firmicutes|c__CFGB73076	2|1239|	1.78573	
k__Bacteria|p__Firmicutes|c__CFGB2837	2|1239|	1.65356	
k__Bacteria|p__Firmicutes|c__CFGB1778	2|1239|	1.59564	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.53767	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	1.38981	
k__Bacteria|p__Firmicutes|c__CFGB72899	2|1239|	1.23323	
k__Bacteria|p__Firmicutes|c__CFGB2829	2|1239|	1.10008	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.07407	
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.93459	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	0.93237	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.66446	
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	0.6629	
k__Bacteria|p__Tenericutes|c__CFGB1789	2|544448|	0.6361	
k__Bacteria|p__Bacteroidota|c__CFGB653	2|976|	0.636	
k__Bacteria|p__Firmicutes|c__CFGB1337	2|1239|	0.62132	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.51432	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.47326	
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata	2157|2283796|183967	0.46339	
k__Bacteria|p__Proteobacteria|c__CFGB2394	2|1224|	0.43107	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.40761	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.30787	
k__Bacteria|p__Firmicutes|c__CFGB73223	2|1239|	0.3036	
k__Bacteria|p__Firmicutes|c__CFGB1779	2|1239|	0.28416	
k__Bacteria|p__Firmicutes|c__CFGB3026	2|1239|	0.26632	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.25073	
k__Bacteria|p__Firmicutes|c__CFGB79294	2|1239|	0.21694	
k__Bacteria|p__Bacteroidota|c__CFGB529	2|976|	0.21681	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.2021	
