#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209193_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209193_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209193_mtphlan.txt --bowtie2out /mnt/data/output/ERR209193.bowtie2out.bz2
#1738488 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.8615	
k__Archaea	2157	0.1385	
k__Bacteria|p__Firmicutes	2|1239	52.05527	
k__Bacteria|p__Bacteroidota	2|976	30.16242	
k__Bacteria|p__Tenericutes	2|544448	12.85595	
k__Bacteria|p__Spirochaetes	2|203691	4.32917	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.35595	
k__Archaea|p__Euryarchaeota	2157|28890	0.1385	
k__Bacteria|p__Verrucomicrobia	2|74201	0.10273	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	17.02052	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	16.09643	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	16.02706	
k__Bacteria|p__Bacteroidota|c__CFGB343	2|976|	14.06599	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	12.69654	
k__Bacteria|p__Firmicutes|c__CFGB73902	2|1239|	7.41712	
k__Bacteria|p__Spirochaetes|c__Spirochaetia	2|203691|203692	4.32917	
k__Bacteria|p__Firmicutes|c__CFGB10318	2|1239|	4.13333	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.01421	
k__Bacteria|p__Firmicutes|c__CFGB2947	2|1239|	1.06712	
k__Bacteria|p__Firmicutes|c__CFGB10325	2|1239|	0.72198	
k__Bacteria|p__Firmicutes|c__CFGB10299	2|1239|	0.55915	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.54874	
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107	2|1798710|	0.35595	
k__Bacteria|p__Firmicutes|c__CFGB73076	2|1239|	0.33847	
k__Bacteria|p__Firmicutes|c__CFGB79015	2|1239|	0.32736	
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.27268	
k__Bacteria|p__Firmicutes|c__CFGB1355	2|1239|	0.19093	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.1385	
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	0.12981	
k__Bacteria|p__Tenericutes|c__CFGB1800	2|544448|	0.10893	
k__Bacteria|p__Verrucomicrobia|c__CFGB2165	2|74201|	0.10273	
k__Bacteria|p__Firmicutes|c__CFGB2839	2|1239|	0.07158	
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	0.0623	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.06135	
k__Bacteria|p__Tenericutes|c__CFGB1789	2|544448|	0.05048	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.04747	
k__Bacteria|p__Firmicutes|c__CFGB10309	2|1239|	0.02603	
