#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209578_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209578_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209578_mtphlan.txt --bowtie2out /mnt/data/output/ERR209578.bowtie2out.bz2
#43541747 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	97.91013	
k__Archaea	2157	2.04578	
k__Eukaryota	2759	0.04409	
k__Bacteria|p__Firmicutes	2|1239	64.86109	
k__Bacteria|p__Bacteroidota	2|976	24.75736	
k__Bacteria|p__Actinobacteria	2|201174	4.07088	
k__Bacteria|p__Proteobacteria	2|1224	3.2793	
k__Archaea|p__Euryarchaeota	2157|28890	1.50924	
k__Archaea|p__Candidatus_Thermoplasmatota	2157|2283796	0.53653	
k__Bacteria|p__Lentisphaerae	2|256845	0.42048	
k__Bacteria|p__Verrucomicrobia	2|74201	0.27231	
k__Bacteria|p__Synergistetes	2|508458	0.18707	
k__Bacteria|p__Tenericutes	2|544448	0.05588	
k__Eukaryota|p__Eukaryota_unclassified	2759|	0.04409	
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.00576	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	31.95711	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	14.9248	
k__Bacteria|p__Firmicutes|c__CFGB4761	2|1239|	6.15266	
k__Bacteria|p__Bacteroidota|c__CFGB645	2|976|	5.70645	
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	3.91153	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.13518	
k__Bacteria|p__Firmicutes|c__CFGB2947	2|1239|	3.09758	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	2.94038	
k__Bacteria|p__Firmicutes|c__CFGB72899	2|1239|	2.74562	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	2.61568	
k__Bacteria|p__Firmicutes|c__CFGB4648	2|1239|	2.60513	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.12405	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.87375	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.50924	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	1.49156	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.3436	
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	1.26116	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.1603	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.79734	
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.64693	
k__Bacteria|p__Firmicutes|c__CFGB3069	2|1239|	0.60963	
k__Bacteria|p__Firmicutes|c__CFGB6280	2|1239|	0.53971	
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata	2157|2283796|183967	0.53653	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.38246	
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.30344	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.29247	
k__Bacteria|p__Verrucomicrobia|c__Opitutae	2|74201|414999	0.2628	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.25587	
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.25076	
k__Bacteria|p__Proteobacteria|c__CFGB2394	2|1224|	0.23849	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.23069	
k__Bacteria|p__Actinobacteria|c__CFGB2801	2|201174|	0.22888	
k__Bacteria|p__Firmicutes|c__CFGB2873	2|1239|	0.22846	
k__Bacteria|p__Firmicutes|c__CFGB3072	2|1239|	0.21302	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.18961	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.18707	
k__Bacteria|p__Firmicutes|c__CFGB79363	2|1239|	0.18458	
k__Bacteria|p__Lentisphaerae|c__CFGB2345	2|256845|	0.16547	
k__Bacteria|p__Bacteroidota|c__CFGB602	2|976|	0.15554	
k__Bacteria|p__Firmicutes|c__CFGB73223	2|1239|	0.14468	
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.13488	
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.12579	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	0.11896	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.1128	
k__Bacteria|p__Firmicutes|c__CFGB79294	2|1239|	0.11055	
k__Bacteria|p__Firmicutes|c__CFGB2985	2|1239|	0.11002	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.10622	
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.09753	
k__Bacteria|p__Firmicutes|c__CFGB2839	2|1239|	0.09065	
k__Bacteria|p__Firmicutes|c__CFGB2952	2|1239|	0.08256	
k__Bacteria|p__Firmicutes|c__CFGB2834	2|1239|	0.08178	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.07917	
k__Bacteria|p__Firmicutes|c__CFGB2881	2|1239|	0.0744	
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	0.06816	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.06125	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	0.05588	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.05407	
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.05033	
k__Bacteria|p__Firmicutes|c__CFGB3043	2|1239|	0.04994	
k__Bacteria|p__Firmicutes|c__CFGB79237	2|1239|	0.0463	
k__Bacteria|p__Firmicutes|c__CFGB77202	2|1239|	0.04511	
k__Eukaryota|p__Eukaryota_unclassified|c__Bigyra	2759||2683628	0.04409	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.04268	
k__Bacteria|p__Firmicutes|c__CFGB4623	2|1239|	0.03854	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.03832	
