#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209757_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209757_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209757_mtphlan.txt --bowtie2out /mnt/data/output/ERR209757.bowtie2out.bz2
#20341801 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	98.63548	
k__Archaea	2157	1.36452	
k__Bacteria|p__Firmicutes	2|1239	75.79794	
k__Bacteria|p__Bacteroidota	2|976	17.30836	
k__Bacteria|p__Actinobacteria	2|201174	3.38713	
k__Archaea|p__Euryarchaeota	2157|28890	1.36452	
k__Bacteria|p__Proteobacteria	2|1224	1.09623	
k__Bacteria|p__Verrucomicrobia	2|74201	0.4712	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.44386	
k__Bacteria|p__Tenericutes	2|544448	0.12528	
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.00548	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	55.72486	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	15.4884	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	5.56025	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	3.7794	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.87111	
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	1.81995	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.36452	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.15603	
k__Bacteria|p__Actinobacteria|c__CFGB77988	2|201174|	1.15228	
k__Bacteria|p__Firmicutes|c__CFGB79270	2|1239|	1.05478	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.02495	
k__Bacteria|p__Proteobacteria|c__CFGB2404	2|1224|	0.79129	
k__Bacteria|p__Firmicutes|c__CFGB78857	2|1239|	0.76812	
k__Bacteria|p__Firmicutes|c__CFGB2936	2|1239|	0.75864	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.68522	
k__Bacteria|p__Firmicutes|c__CFGB2833	2|1239|	0.65247	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.58537	
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.52551	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.4712	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.44386	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.36486	
k__Bacteria|p__Firmicutes|c__CFGB1380	2|1239|	0.28692	
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.2508	
k__Bacteria|p__Firmicutes|c__CFGB1337	2|1239|	0.24974	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.24199	
k__Bacteria|p__Firmicutes|c__CFGB1474	2|1239|	0.23168	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.22973	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.2279	
k__Bacteria|p__Firmicutes|c__CFGB79152	2|1239|	0.14738	
k__Bacteria|p__Firmicutes|c__CFGB1767	2|1239|	0.14464	
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.13702	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	0.1099	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.10975	
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.10918	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.09954	
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.0858	
k__Bacteria|p__Firmicutes|c__CFGB1425	2|1239|	0.08295	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.08198	
k__Bacteria|p__Firmicutes|c__CFGB1211	2|1239|	0.08162	
