#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209904_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209904_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209904_mtphlan.txt --bowtie2out /mnt/data/output/ERR209904.bowtie2out.bz2
#3944540 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	95.6157	
k__Archaea	2157	4.3843	
k__Bacteria|p__Firmicutes	2|1239	71.33219	
k__Bacteria|p__Bacteroidota	2|976	20.21626	
k__Archaea|p__Euryarchaeota	2157|28890	4.3843	
k__Bacteria|p__Actinobacteria	2|201174	2.26405	
k__Bacteria|p__Verrucomicrobia	2|74201	1.30944	
k__Bacteria|p__Proteobacteria	2|1224	0.48487	
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.00889	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	55.83217	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	20.10092	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	4.69988	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	4.3843	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.52268	
k__Bacteria|p__Firmicutes|c__CFGB72899	2|1239|	2.31068	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	2.22734	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	1.53785	
k__Bacteria|p__Actinobacteria|c__CFGB77988	2|201174|	1.50527	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.30944	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.70828	
k__Bacteria|p__Proteobacteria|c__CFGB2403	2|1224|	0.42223	
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.31686	
k__Bacteria|p__Firmicutes|c__CFGB1211	2|1239|	0.3021	
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.28939	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.24806	
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.20439	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.14909	
k__Bacteria|p__Firmicutes|c__CFGB1380	2|1239|	0.14141	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.13095	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.12723	
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	0.11534	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.10005	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.07187	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.05051	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.04505	
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.04408	
k__Bacteria|p__Firmicutes|c__CFGB2957	2|1239|	0.03734	
k__Bacteria|p__Firmicutes|c__CFGB3069	2|1239|	0.02582	
k__Bacteria|p__Proteobacteria|c__CFGB2874	2|1224|	0.01442	
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	2|95818|	0.00889	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.00745	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.00408	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.00318	
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.00141	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	55.67763	
