#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210435.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210435_mtphlan.txt
#294735 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.85313	
k__Archaea	2157	0.14687	
k__Bacteria|p__Bacteroidota	2|976	60.18074	
k__Bacteria|p__Firmicutes	2|1239	33.87433	
k__Bacteria|p__Proteobacteria	2|1224	2.35803	
k__Bacteria|p__Tenericutes	2|544448	1.80482	
k__Bacteria|p__Verrucomicrobia	2|74201	1.6352	
k__Archaea|p__Euryarchaeota	2157|28890	0.14687	
k__Bacteria|p__Bacteroidota|c__CFGB343	2|976|	56.33772	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	9.39189	
k__Bacteria|p__Firmicutes|c__CFGB4648	2|1239|	4.14004	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	3.84303	
k__Bacteria|p__Firmicutes|c__CFGB73902	2|1239|	3.40722	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	2.82672	
k__Bacteria|p__Proteobacteria|c__CFGB2403	2|1224|	2.22689	
k__Bacteria|p__Firmicutes|c__CFGB10314	2|1239|	2.1574	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	1.80978	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	1.80482	
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	1.60372	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.58813	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.29717	
k__Bacteria|p__Verrucomicrobia|c__Opitutae	2|74201|414999	1.24353	
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	1.12509	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.77043	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.58551	
k__Bacteria|p__Firmicutes|c__CFGB1785	2|1239|	0.53694	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.50566	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.44565	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.39167	
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	0.36755	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.33323	
k__Bacteria|p__Firmicutes|c__CFGB79237	2|1239|	0.266	
k__Bacteria|p__Firmicutes|c__CFGB78183	2|1239|	0.25758	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.18206	
k__Bacteria|p__Firmicutes|c__CFGB2952	2|1239|	0.17194	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.14687	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.0973	
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.06742	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.03719	
k__Bacteria|p__Proteobacteria|c__CFGB10055	2|1224|	0.03385	
k__Bacteria|p__Bacteroidota|c__CFGB343|o__OFGB343	2|976||	56.33772	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	9.39189	
k__Bacteria|p__Firmicutes|c__CFGB4648|o__OFGB4648	2|1239||	4.14004	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	3.84303	
k__Bacteria|p__Firmicutes|c__CFGB73902|o__OFGB73902	2|1239||	3.40722	
k__Bacteria|p__Firmicutes|c__CFGB1798|o__OFGB1798	2|1239||	2.82672	
k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403	2|1224||	2.22689	
k__Bacteria|p__Firmicutes|c__CFGB10314|o__OFGB10314	2|1239||	2.1574	
k__Bacteria|p__Firmicutes|c__CFGB2984|o__OFGB2984	2|1239||	1.80978	
k__Bacteria|p__Tenericutes|c__CFGB1787|o__OFGB1787	2|544448||	1.80482	
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062	2|1239||	1.60372	
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	1.58813	
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	1.29717	
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales	2|74201|414999|415001	1.24353	
k__Bacteria|p__Firmicutes|c__CFGB31455|o__OFGB31455	2|1239||	1.12509	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.77043	
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.58551	
k__Bacteria|p__Firmicutes|c__CFGB1785|o__OFGB1785	2|1239||	0.53694	
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840	2|1239||	0.50566	
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989	2|1239||	0.44565	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.39167	
k__Bacteria|p__Firmicutes|c__CFGB2875|o__OFGB2875	2|1239||	0.36755	
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776	2|1239||	0.33323	
k__Bacteria|p__Firmicutes|c__CFGB79237|o__OFGB79237	2|1239||	0.266	
k__Bacteria|p__Firmicutes|c__CFGB78183|o__OFGB78183	2|1239||	0.25758	
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477	2|1239||	0.18206	
k__Bacteria|p__Firmicutes|c__CFGB2952|o__OFGB2952	2|1239||	0.17194	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.14687	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.0973	
