#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209939.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209939_mtphlan.txt
#333930 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.14584	
k__Archaea	2157	0.85416	
k__Bacteria|p__Bacteroidota	2|976	52.46276	
k__Bacteria|p__Firmicutes	2|1239	46.02407	
k__Archaea|p__Candidatus_Thermoplasmatota	2157|2283796	0.85416	
k__Bacteria|p__Verrucomicrobia	2|74201	0.52855	
k__Bacteria|p__Proteobacteria	2|1224	0.13047	
k__Bacteria|p__Bacteroidota|c__CFGB658	2|976|	23.9438	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	19.35265	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	16.96486	
k__Bacteria|p__Bacteroidota|c__CFGB11479	2|976|	11.5541	
k__Bacteria|p__Firmicutes|c__CFGB1349	2|1239|	4.52756	
k__Bacteria|p__Firmicutes|c__CFGB330	2|1239|	3.60577	
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	3.09203	
k__Bacteria|p__Firmicutes|c__CFGB78857	2|1239|	3.03564	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	2.11981	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	2.10855	
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	1.99061	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.40578	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.857	
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata	2157|2283796|183967	0.85416	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.84884	
k__Bacteria|p__Firmicutes|c__CFGB1778	2|1239|	0.56602	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.56396	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.56041	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.52855	
k__Bacteria|p__Firmicutes|c__CFGB78461	2|1239|	0.43549	
k__Bacteria|p__Firmicutes|c__CFGB79363	2|1239|	0.27161	
k__Bacteria|p__Firmicutes|c__CFGB79294	2|1239|	0.23913	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.18614	
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.14616	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.13047	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	0.1109	
k__Bacteria|p__Bacteroidota|c__CFGB658|o__OFGB658	2|976||	23.9438	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	19.35265	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	16.96486	
k__Bacteria|p__Bacteroidota|c__CFGB11479|o__OFGB11479	2|976||	11.5541	
k__Bacteria|p__Firmicutes|c__CFGB1349|o__OFGB1349	2|1239||	4.52756	
k__Bacteria|p__Firmicutes|c__CFGB330|o__OFGB330	2|1239||	3.60577	
k__Bacteria|p__Firmicutes|c__CFGB2875|o__OFGB2875	2|1239||	3.09203	
k__Bacteria|p__Firmicutes|c__CFGB78857|o__OFGB78857	2|1239||	3.03564	
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	2.11981	
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477	2|1239||	2.10855	
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062	2|1239||	1.99061	
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	1.40578	
k__Bacteria|p__Firmicutes|c__CFGB2984|o__OFGB2984	2|1239||	0.857	
