#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210697.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210697_mtphlan.txt
#457246 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.73632	
k__Archaea	2157	0.26368	
k__Bacteria|p__Firmicutes	2|1239	65.36095	
k__Bacteria|p__Bacteroidota	2|976	31.49092	
k__Bacteria|p__Actinobacteria	2|201174	2.88445	
k__Archaea|p__Euryarchaeota	2157|28890	0.26368	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	46.34885	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	31.49092	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	7.47511	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	4.18579	
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	2.47455	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	2.29357	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	1.86238	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.51951	
k__Bacteria|p__Firmicutes|c__CFGB2949	2|1239|	0.70813	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.59088	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.51585	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.26368	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.1473	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.12347	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	46.34885	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	31.49092	
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	7.47511	
