#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209892_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209892_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209892_mtphlan.txt --bowtie2out /mnt/data/output/ERR209892.bowtie2out.bz2
#30715615 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.58103	
k__Archaea	2157	0.28475	
k__Eukaryota	2759	0.13422	
k__Bacteria|p__Firmicutes	2|1239	52.49136	
k__Bacteria|p__Bacteroidota	2|976	40.99563	
k__Bacteria|p__Proteobacteria	2|1224	2.33209	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	1.81467	
k__Bacteria|p__Actinobacteria	2|201174	1.16464	
k__Bacteria|p__Tenericutes	2|544448	0.57141	
k__Archaea|p__Euryarchaeota	2157|28890	0.28475	
k__Eukaryota|p__Eukaryota_unclassified	2759|	0.13422	
k__Bacteria|p__Lentisphaerae	2|256845	0.12718	
k__Bacteria|p__Verrucomicrobia	2|74201	0.07689	
k__Bacteria|p__Synergistetes	2|508458	0.00572	
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.00145	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	41.61612	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	39.04482	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.49419	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.03971	
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107	2|1798710|	1.81467	
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	1.37858	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	1.25735	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	1.17722	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.59267	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.58485	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.57751	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.56156	
k__Bacteria|p__Firmicutes|c__CFGB2947	2|1239|	0.47418	
k__Bacteria|p__Proteobacteria|c__CFGB2403	2|1224|	0.46857	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	0.40217	
k__Bacteria|p__Firmicutes|c__CFGB1355	2|1239|	0.40074	
k__Bacteria|p__Bacteroidota|c__CFGB668	2|976|	0.37009	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.34766	
k__Bacteria|p__Firmicutes|c__CFGB79270	2|1239|	0.3203	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.31564	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.28475	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.28157	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.21664	
k__Bacteria|p__Tenericutes|c__CFGB1789	2|544448|	0.16923	
k__Bacteria|p__Firmicutes|c__CFGB4648	2|1239|	0.16038	
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.15377	
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.1465	
k__Bacteria|p__Firmicutes|c__CFGB1201	2|1239|	0.14488	
k__Eukaryota|p__Eukaryota_unclassified|c__Bigyra	2759||2683628	0.13422	
k__Bacteria|p__Bacteroidota|c__CFGB343	2|976|	0.13274	
k__Bacteria|p__Firmicutes|c__CFGB78291	2|1239|	0.12027	
k__Bacteria|p__Firmicutes|c__CFGB9272	2|1239|	0.11817	
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.10934	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.10879	
k__Bacteria|p__Firmicutes|c__CFGB2932	2|1239|	0.10655	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.096	
k__Bacteria|p__Firmicutes|c__CFGB2952	2|1239|	0.09542	
k__Bacteria|p__Firmicutes|c__CFGB2837	2|1239|	0.08827	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.08692	
k__Bacteria|p__Firmicutes|c__CFGB1311	2|1239|	0.07621	
k__Bacteria|p__Bacteroidota|c__CFGB602	2|976|	0.06823	
k__Bacteria|p__Firmicutes|c__CFGB2834	2|1239|	0.05609	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.04993	
k__Bacteria|p__Lentisphaerae|c__CFGB2345	2|256845|	0.04977	
k__Bacteria|p__Firmicutes|c__CFGB73223	2|1239|	0.04704	
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.04378	
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.04063	
k__Bacteria|p__Firmicutes|c__CFGB1347	2|1239|	0.04045	
k__Bacteria|p__Firmicutes|c__CFGB2890	2|1239|	0.03883	
k__Bacteria|p__Verrucomicrobia|c__CFGB2164	2|74201|	0.03853	
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.03586	
k__Bacteria|p__Lentisphaerae|c__CFGB2378	2|256845|	0.03362	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.03309	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.03007	
k__Bacteria|p__Firmicutes|c__CFGB4559	2|1239|	0.02808	
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.0252	
k__Bacteria|p__Firmicutes|c__CFGB15212	2|1239|	0.02393	
k__Bacteria|p__Firmicutes|c__CFGB2950	2|1239|	0.02321	
k__Bacteria|p__Firmicutes|c__CFGB77220	2|1239|	0.02296	
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.01729	
k__Bacteria|p__Firmicutes|c__CFGB28372	2|1239|	0.01643	
k__Bacteria|p__Firmicutes|c__CFGB58251	2|1239|	0.01616	
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.01549	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.01533	
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	0.01436	
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.01265	
k__Bacteria|p__Firmicutes|c__CFGB3072	2|1239|	0.01099	
k__Bacteria|p__Firmicutes|c__CFGB10021	2|1239|	0.00951	
k__Bacteria|p__Firmicutes|c__CFGB4605	2|1239|	0.00934	
k__Bacteria|p__Firmicutes|c__CFGB2881	2|1239|	0.00882	
k__Bacteria|p__Verrucomicrobia|c__Opitutae	2|74201|414999	0.00829	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.00604	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.00572	
k__Bacteria|p__Firmicutes|c__CFGB1126	2|1239|	0.00543	
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.0028	
k__Bacteria|p__Firmicutes|c__CFGB78335	2|1239|	0.00269	
k__Bacteria|p__Firmicutes|c__CFGB2915	2|1239|	0.00261	
k__Bacteria|p__Firmicutes|c__CFGB79237	2|1239|	0.0026	
k__Bacteria|p__Firmicutes|c__CFGB79244	2|1239|	0.00259	
k__Bacteria|p__Firmicutes|c__CFGB16911	2|1239|	0.00233	
k__Bacteria|p__Firmicutes|c__CFGB52309	2|1239|	0.00214	
k__Bacteria|p__Firmicutes|c__CFGB45555	2|1239|	0.00198	
k__Bacteria|p__Firmicutes|c__CFGB3172	2|1239|	0.00191	
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.00155	
k__Bacteria|p__Firmicutes|c__CFGB30287	2|1239|	0.00146	
