#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209451_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209451_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209451_mtphlan.txt --bowtie2out /mnt/data/output/ERR209451.bowtie2out.bz2
#31941458 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.98349	
k__Archaea	2157	0.01651	
k__Bacteria|p__Bacteroidota	2|976	80.35941	
k__Bacteria|p__Firmicutes	2|1239	14.99127	
k__Bacteria|p__Proteobacteria	2|1224	4.25354	
k__Bacteria|p__Actinobacteria	2|201174	0.37544	
k__Archaea|p__Euryarchaeota	2157|28890	0.01651	
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.00249	
k__Bacteria|p__Lentisphaerae	2|256845	0.00134	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	72.94758	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	7.40298	
k__Bacteria|p__Bacteroidota|c__CFGB343	2|976|	5.46843	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	4.06248	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	3.53541	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.6499	
k__Bacteria|p__Bacteroidota|c__CFGB4405	2|976|	1.0525	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.73735	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.43461	
k__Bacteria|p__Bacteroidota|c__CFGB658	2|976|	0.3404	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.27066	
k__Bacteria|p__Firmicutes|c__CFGB79015	2|1239|	0.25922	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.22054	
k__Bacteria|p__Bacteroidota|c__CFGB11479	2|976|	0.21288	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.19028	
k__Bacteria|p__Bacteroidota|c__CFGB529	2|976|	0.18297	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.16928	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.15159	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.1188	
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	0.11179	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.07226	
k__Bacteria|p__Firmicutes|c__CFGB77220	2|1239|	0.06634	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.04291	
k__Bacteria|p__Bacteroidota|c__CFGB4448	2|976|	0.04102	
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.0381	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	0.03125	
k__Bacteria|p__Firmicutes|c__CFGB10299	2|1239|	0.0281	
k__Bacteria|p__Firmicutes|c__CFGB2837	2|1239|	0.02725	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.01738	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.01651	
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.01381	
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.01165	
k__Bacteria|p__Firmicutes|c__CFGB32970	2|1239|	0.00876	
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.00755	
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.00713	
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.00682	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.00568	
k__Bacteria|p__Firmicutes|c__CFGB1126	2|1239|	0.00541	
k__Bacteria|p__Firmicutes|c__CFGB58324	2|1239|	0.00457	
k__Bacteria|p__Firmicutes|c__CFGB4605	2|1239|	0.00442	
k__Bacteria|p__Firmicutes|c__CFGB2873	2|1239|	0.00427	
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.00335	
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.00301	
k__Bacteria|p__Firmicutes|c__CFGB2881	2|1239|	0.00294	
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	2|95818|	0.00249	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.00242	
k__Bacteria|p__Bacteroidota|c__CFGB668	2|976|	0.00184	
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.00134	
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.00083	
k__Bacteria|p__Firmicutes|c__CFGB79237	2|1239|	0.00055	
k__Bacteria|p__Firmicutes|c__CFGB2997	2|1239|	0.0002	
k__Bacteria|p__Firmicutes|c__CFGB1374	2|1239|	0.00016	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	72.94758	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	7.40298	
k__Bacteria|p__Bacteroidota|c__CFGB343|o__OFGB343	2|976||	5.46843	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	4.06248	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	2.90922	
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	1.6499	
k__Bacteria|p__Bacteroidota|c__CFGB4405|o__OFGB4405	2|976||	1.0525	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.73735	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.43461	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.40547	
k__Bacteria|p__Bacteroidota|c__CFGB658|o__OFGB658	2|976||	0.3404	
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.27066	
k__Bacteria|p__Firmicutes|c__CFGB79015|o__OFGB79015	2|1239||	0.25922	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.22072	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.22054	
k__Bacteria|p__Bacteroidota|c__CFGB11479|o__OFGB11479	2|976||	0.21288	
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	0.19028	
k__Bacteria|p__Bacteroidota|c__CFGB529|o__OFGB529	2|976||	0.18297	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.16928	
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.15159	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.1188	
k__Bacteria|p__Bacteroidota|c__CFGB629|o__OFGB629	2|976||	0.11179	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.07226	
k__Bacteria|p__Firmicutes|c__CFGB77220|o__OFGB77220	2|1239||	0.06634	
k__Bacteria|p__Bacteroidota|c__CFGB4448|o__OFGB4448	2|976||	0.04102	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.03934	
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.0381	
k__Bacteria|p__Firmicutes|c__CFGB1798|o__OFGB1798	2|1239||	0.03125	
