#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209387_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209387_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209387_mtphlan.txt --bowtie2out /mnt/data/output/ERR209387.bowtie2out.bz2
#5155051 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.91812	
k__Archaea	2157	0.08188	
k__Bacteria|p__Firmicutes	2|1239	47.16983	
k__Bacteria|p__Bacteroidota	2|976	38.31232	
k__Bacteria|p__Proteobacteria	2|1224	9.50004	
k__Bacteria|p__Tenericutes	2|544448	4.29289	
k__Bacteria|p__Lentisphaerae	2|256845	0.47626	
k__Bacteria|p__Verrucomicrobia	2|74201	0.12625	
k__Archaea|p__Euryarchaeota	2157|28890	0.08188	
k__Bacteria|p__Actinobacteria	2|201174	0.04051	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	37.40568	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	9.72256	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	7.68087	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	5.92222	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	4.66997	
k__Bacteria|p__Proteobacteria|c__CFGB2404	2|1224|	4.52731	
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	3.75798	
k__Bacteria|p__Firmicutes|c__CFGB78857	2|1239|	2.96962	
k__Bacteria|p__Firmicutes|c__CFGB1777	2|1239|	2.86105	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	2.50884	
k__Bacteria|p__Firmicutes|c__CFGB2947	2|1239|	2.06684	
k__Bacteria|p__Tenericutes|c__CFGB1789	2|544448|	1.9768	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	1.96439	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.60074	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	1.45057	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.97637	
k__Bacteria|p__Bacteroidota|c__CFGB4405	2|976|	0.90664	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.74107	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.68175	
k__Bacteria|p__Lentisphaerae|c__CFGB2378	2|256845|	0.47626	
k__Bacteria|p__Firmicutes|c__CFGB10314	2|1239|	0.41191	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.3867	
k__Bacteria|p__Tenericutes|c__CFGB1800	2|544448|	0.3517	
k__Bacteria|p__Firmicutes|c__CFGB10325	2|1239|	0.31631	
k__Bacteria|p__Firmicutes|c__CFGB1355	2|1239|	0.28867	
k__Bacteria|p__Firmicutes|c__CFGB79363	2|1239|	0.26068	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.25491	
k__Bacteria|p__Firmicutes|c__CFGB1325	2|1239|	0.24451	
k__Bacteria|p__Firmicutes|c__CFGB13532	2|1239|	0.2126	
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.18962	
k__Bacteria|p__Firmicutes|c__CFGB2834	2|1239|	0.17592	
k__Bacteria|p__Firmicutes|c__CFGB2839	2|1239|	0.15149	
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	0.13417	
k__Bacteria|p__Firmicutes|c__CFGB58291	2|1239|	0.11056	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.09357	
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.08932	
k__Bacteria|p__Verrucomicrobia|c__Opitutae	2|74201|414999	0.08284	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.08188	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.0815	
k__Bacteria|p__Firmicutes|c__CFGB2921	2|1239|	0.07865	
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.07629	
k__Bacteria|p__Firmicutes|c__CFGB2985	2|1239|	0.07496	
k__Bacteria|p__Firmicutes|c__CFGB51922	2|1239|	0.06586	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.06549	
k__Bacteria|p__Firmicutes|c__CFGB2932	2|1239|	0.06376	
k__Bacteria|p__Firmicutes|c__CFGB73223	2|1239|	0.05436	
k__Bacteria|p__Firmicutes|c__CFGB73902	2|1239|	0.05167	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.05039	
k__Bacteria|p__Firmicutes|c__CFGB1337	2|1239|	0.04956	
k__Bacteria|p__Firmicutes|c__CFGB1211	2|1239|	0.04856	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.04786	
k__Bacteria|p__Firmicutes|c__CFGB4605	2|1239|	0.04648	
k__Bacteria|p__Firmicutes|c__CFGB58145	2|1239|	0.0453	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.04341	
k__Bacteria|p__Firmicutes|c__CFGB8140	2|1239|	0.04232	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.04051	
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.0363	
k__Bacteria|p__Firmicutes|c__CFGB2936	2|1239|	0.03238	
k__Bacteria|p__Firmicutes|c__CFGB79237	2|1239|	0.03171	
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.0276	
k__Bacteria|p__Firmicutes|c__CFGB79294	2|1239|	0.02373	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.01986	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.01908	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.01766	
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.01264	
k__Bacteria|p__Firmicutes|c__CFGB2954	2|1239|	0.01243	
k__Bacteria|p__Firmicutes|c__CFGB1201	2|1239|	0.00991	
k__Bacteria|p__Firmicutes|c__CFGB1126	2|1239|	0.00711	
k__Bacteria|p__Firmicutes|c__CFGB2930	2|1239|	0.00699	
k__Bacteria|p__Firmicutes|c__CFGB2952	2|1239|	0.00446	
k__Bacteria|p__Firmicutes|c__CFGB9272	2|1239|	0.00386	
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	0.0018	
k__Bacteria|p__Firmicutes|c__CFGB2845	2|1239|	0.00064	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	37.40568	
k__Bacteria|p__Firmicutes|c__CFGB1798|o__OFGB1798	2|1239||	9.72256	
