#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210541.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210541_mtphlan.txt
#296512 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.89224	
k__Archaea	2157	0.10776	
k__Bacteria|p__Firmicutes	2|1239	56.00843	
k__Bacteria|p__Bacteroidota	2|976	41.86526	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	1.18975	
k__Bacteria|p__Proteobacteria	2|1224	0.82879	
k__Archaea|p__Euryarchaeota	2157|28890	0.10776	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	53.92027	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	35.75982	
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	5.86783	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.35678	
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107	2|1798710|	1.18975	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.82879	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.4124	
k__Bacteria|p__Firmicutes|c__CFGB9583	2|1239|	0.31898	
k__Bacteria|p__Bacteroidota|c__CFGB529	2|976|	0.23762	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.10776	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	53.92027	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	35.75982	
k__Bacteria|p__Bacteroidota|c__CFGB629|o__OFGB629	2|976||	5.86783	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.35678	
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107	2|1798710||	1.18975	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.82879	
