#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209078_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209078_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209078_mtphlan.txt --bowtie2out /mnt/data/output/ERR209078.bowtie2out.bz2
#4583519 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.84766	
k__Archaea	2157	0.15234	
k__Bacteria|p__Firmicutes	2|1239	73.39037	
k__Bacteria|p__Bacteroidota	2|976	23.45931	
k__Bacteria|p__Tenericutes	2|544448	2.41685	
k__Bacteria|p__Proteobacteria	2|1224	0.39235	
k__Archaea|p__Euryarchaeota	2157|28890	0.15234	
k__Bacteria|p__Verrucomicrobia	2|74201	0.10004	
k__Bacteria|p__Lentisphaerae	2|256845	0.08875	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	25.52174	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	19.34744	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	14.8495	
k__Bacteria|p__Firmicutes|c__CFGB1778	2|1239|	6.6382	
k__Bacteria|p__Bacteroidota|c__CFGB11479	2|976|	3.92075	
k__Bacteria|p__Bacteroidota|c__CFGB658	2|976|	2.43151	
k__Bacteria|p__Firmicutes|c__CFGB73902	2|1239|	2.3268	
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	2.12849	
k__Bacteria|p__Firmicutes|c__CFGB77220	2|1239|	2.10023	
k__Bacteria|p__Firmicutes|c__CFGB79294	2|1239|	2.07814	
k__Bacteria|p__Firmicutes|c__CFGB10325	2|1239|	1.94455	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	1.70673	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.5908	
k__Bacteria|p__Firmicutes|c__CFGB2837	2|1239|	1.53057	
k__Bacteria|p__Bacteroidota|c__CFGB4448	2|976|	1.1859	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	1.01778	
k__Bacteria|p__Firmicutes|c__CFGB1355	2|1239|	1.01737	
k__Bacteria|p__Firmicutes|c__CFGB8140	2|1239|	0.77837	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.75266	
k__Bacteria|p__Tenericutes|c__CFGB1789	2|544448|	0.71011	
k__Bacteria|p__Firmicutes|c__CFGB10314	2|1239|	0.64574	
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	0.64471	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.60732	
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	0.51683	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.48099	
k__Bacteria|p__Firmicutes|c__CFGB2839	2|1239|	0.30828	
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.3074	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.28573	
k__Bacteria|p__Bacteroidota|c__CFGB529	2|976|	0.23091	
k__Bacteria|p__Firmicutes|c__CFGB8294	2|1239|	0.22073	
k__Bacteria|p__Bacteroidota|c__CFGB4405	2|976|	0.21239	
k__Bacteria|p__Firmicutes|c__CFGB2834	2|1239|	0.19011	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.15234	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.15003	
k__Bacteria|p__Firmicutes|c__CFGB10309	2|1239|	0.13579	
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.13461	
k__Bacteria|p__Firmicutes|c__CFGB79363	2|1239|	0.12326	
k__Bacteria|p__Bacteroidota|c__CFGB72486	2|976|	0.11151	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.1009	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.10004	
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.09644	
k__Bacteria|p__Lentisphaerae|c__CFGB2378	2|256845|	0.08875	
k__Bacteria|p__Firmicutes|c__CFGB9272	2|1239|	0.06705	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.06311	
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.05738	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.05482	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.05193	
