#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209186_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209186_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209186_mtphlan.txt --bowtie2out /mnt/data/output/ERR209186.bowtie2out.bz2
#9243828 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.5379	
k__Archaea	2157	0.43216	
k__Eukaryota	2759	0.02995	
k__Bacteria|p__Firmicutes	2|1239	50.41679	
k__Bacteria|p__Bacteroidota	2|976	45.04871	
k__Bacteria|p__Verrucomicrobia	2|74201	2.3644	
k__Bacteria|p__Tenericutes	2|544448	0.76837	
k__Bacteria|p__Proteobacteria	2|1224	0.33814	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.27565	
k__Archaea|p__Candidatus_Thermoplasmatota	2157|2283796	0.26282	
k__Bacteria|p__Actinobacteria	2|201174	0.22858	
k__Archaea|p__Euryarchaeota	2157|28890	0.16933	
k__Bacteria|p__Lentisphaerae	2|256845	0.08864	
k__Eukaryota|p__Eukaryota_unclassified	2759|	0.02995	
k__Bacteria|p__Synergistetes	2|508458	0.00862	
k__Bacteria|p__Bacteroidota|c__CFGB343	2|976|	27.4117	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	20.59113	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	7.23697	
k__Bacteria|p__Bacteroidota|c__CFGB658	2|976|	6.2958	
k__Bacteria|p__Bacteroidota|c__CFGB645	2|976|	3.89143	
k__Bacteria|p__Firmicutes|c__CFGB1778	2|1239|	3.40618	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	2.52411	
k__Bacteria|p__Firmicutes|c__CFGB10318	2|1239|	2.47254	
k__Bacteria|p__Firmicutes|c__CFGB2833	2|1239|	2.02165	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	2.01847	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.66883	
k__Bacteria|p__Firmicutes|c__CFGB2829	2|1239|	1.55711	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	1.26895	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.25351	
k__Bacteria|p__Firmicutes|c__CFGB74971	2|1239|	1.10427	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.09994	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	0.94487	
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.7879	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.67565	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	0.65447	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.55055	
k__Bacteria|p__Firmicutes|c__CFGB73076	2|1239|	0.54127	
k__Bacteria|p__Firmicutes|c__CFGB79294	2|1239|	0.5324	
