#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209358_1.fastq,/media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209358_2.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209358_mtphlan.txt --bowtie2out /mnt/data/output/ERR209358.bowtie2out.bz2
#9427398 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.94429	
k__Eukaryota	2759	0.05571	
k__Bacteria|p__Firmicutes	2|1239	84.24132	
k__Bacteria|p__Bacteroidota	2|976	14.46446	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.45746	
k__Bacteria|p__Proteobacteria	2|1224	0.39201	
k__Bacteria|p__Actinobacteria	2|201174	0.35748	
k__Eukaryota|p__Eukaryota_unclassified	2759|	0.05571	
k__Bacteria|p__Verrucomicrobia	2|74201	0.02714	
k__Bacteria|p__Bacteria_unclassified	2|	0.00443	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	52.07691	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	13.82739	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	10.03739	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	7.17966	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	2.67363	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.34527	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	2.25166	
k__Bacteria|p__Firmicutes|c__CFGB1474	2|1239|	2.03857	
k__Bacteria|p__Firmicutes|c__CFGB1325	2|1239|	1.95258	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.27974	
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	0.63707	
k__Bacteria|p__Firmicutes|c__CFGB1780	2|1239|	0.47887	
k__Bacteria|p__Firmicutes|c__CFGB79237	2|1239|	0.46076	
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106	2|1798710|	0.45746	
k__Bacteria|p__Firmicutes|c__CFGB1779	2|1239|	0.34535	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.2635	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.24965	
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.19107	
k__Bacteria|p__Firmicutes|c__CFGB1425	2|1239|	0.17614	
k__Bacteria|p__Firmicutes|c__CFGB2949	2|1239|	0.13796	
k__Bacteria|p__Proteobacteria|c__CFGB2403	2|1224|	0.13374	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.10798	
k__Bacteria|p__Firmicutes|c__CFGB32970	2|1239|	0.10764	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.09398	
k__Bacteria|p__Firmicutes|c__CFGB9272	2|1239|	0.09329	
k__Bacteria|p__Firmicutes|c__CFGB4605	2|1239|	0.07835	
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.07166	
k__Eukaryota|p__Eukaryota_unclassified|c__Bigyra	2759||2683628	0.05571	
k__Bacteria|p__Firmicutes|c__CFGB2834	2|1239|	0.0551	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.02714	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.02216	
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.01902	
k__Bacteria|p__Firmicutes|c__CFGB1380	2|1239|	0.01894	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.01383	
k__Bacteria|p__Firmicutes|c__CFGB3069	2|1239|	0.00913	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.00862	
k__Bacteria|p__Firmicutes|c__CFGB10341	2|1239|	0.0062	
k__Bacteria|p__Firmicutes|c__CFGB9119	2|1239|	0.00528	
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.00511	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.00443	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.00205	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	52.0549	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	13.82739	
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	10.03739	
k__Bacteria|p__Firmicutes|c__CFGB1798|o__OFGB1798	2|1239||	7.17966	
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	2.67363	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	2.34527	
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	2.25166	
k__Bacteria|p__Firmicutes|c__CFGB1474|o__OFGB1474	2|1239||	2.03857	
k__Bacteria|p__Firmicutes|c__CFGB1325|o__OFGB1325	2|1239||	1.95258	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.27974	
k__Bacteria|p__Bacteroidota|c__CFGB1670|o__OFGB1670	2|976||	0.63707	
k__Bacteria|p__Firmicutes|c__CFGB1780|o__OFGB1780	2|1239||	0.47887	
k__Bacteria|p__Firmicutes|c__CFGB79237|o__OFGB79237	2|1239||	0.46076	
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106|o__OFGB2106	2|1798710||	0.45746	
k__Bacteria|p__Firmicutes|c__CFGB1779|o__OFGB1779	2|1239||	0.34535	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.2635	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.24965	
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.19107	
k__Bacteria|p__Firmicutes|c__CFGB1425|o__OFGB1425	2|1239||	0.17614	
k__Bacteria|p__Firmicutes|c__CFGB2949|o__OFGB2949	2|1239||	0.13796	
k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403	2|1224||	0.13374	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.10798	
k__Bacteria|p__Firmicutes|c__CFGB32970|o__OFGB32970	2|1239||	0.10764	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.09398	
k__Bacteria|p__Firmicutes|c__CFGB9272|o__OFGB9272	2|1239||	0.09329	
k__Bacteria|p__Firmicutes|c__CFGB4605|o__OFGB4605	2|1239||	0.07835	
k__Bacteria|p__Firmicutes|c__CFGB2960|o__OFGB2960	2|1239||	0.07166	
k__Eukaryota|p__Eukaryota_unclassified|c__Bigyra|o__Opalinata	2759||2683628|42740	0.05571	
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834	2|1239||	0.0551	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.02714	
k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226	2|1239||	0.02216	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Candidatus_Borkfalkiales	2|1239|186801|2508939	0.02202	
k__Bacteria|p__Firmicutes|c__CFGB1217|o__OFGB1217	2|1239||	0.01902	
k__Bacteria|p__Firmicutes|c__CFGB1380|o__OFGB1380	2|1239||	0.01894	
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989	2|1239||	0.01383	
k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069	2|1239||	0.00913	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.00862	
k__Bacteria|p__Firmicutes|c__CFGB10341|o__OFGB10341	2|1239||	0.0062	
k__Bacteria|p__Firmicutes|c__CFGB9119|o__OFGB9119	2|1239||	0.00528	
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062	2|1239||	0.00511	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.00443	
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.00205	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	38.09936	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	11.87391	
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765	2|1239|||	10.03739	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	9.68055	
k__Bacteria|p__Firmicutes|c__CFGB1798|o__OFGB1798|f__FGB1798	2|1239|||	7.17966	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	3.14752	
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642|f__FGB38642	2|1239|||	2.67363	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	2.34527	
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806|f__FGB4806	2|1239|||	2.25166	
k__Bacteria|p__Firmicutes|c__CFGB1474|o__OFGB1474|f__FGB1474	2|1239|||	2.03857	
k__Bacteria|p__Firmicutes|c__CFGB1325|o__OFGB1325|f__FGB1325	2|1239|||	1.95258	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.27974	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.75054	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.65501	
k__Bacteria|p__Bacteroidota|c__CFGB1670|o__OFGB1670|f__FGB1670	2|976|||	0.63707	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.6015	
k__Bacteria|p__Firmicutes|c__CFGB1780|o__OFGB1780|f__FGB1780	2|1239|||	0.47887	
k__Bacteria|p__Firmicutes|c__CFGB79237|o__OFGB79237|f__FGB79237	2|1239|||	0.46076	
